wikiStats|ja

redirects|6545
p|successor10|0
p|succeeding10|0
p|premier14|0
p|state2|17
p|governor-general3|0
p|constituency_AM14|0
p|preceded15|0
p|appointed2|0
p|predecessor14|0
p|predecessor6|8
p|district15|0
p|term_start6|21
p|country11|0
p|jr/sr and state2|0
p|president14|0
p|appointer1|1
p|nominator1|0
p|vicepremier5|0
p|monarch|7
p|1blankname5|0
p|ambassador_from15|0
p|state_legislature6|0
p|premier|0
p|minority_leader15|0
p|title2|4
p|alongside12|0
p|appointed|0
p|country1|0
p|governor-general16|0
p|minority_leader10|0
p|state_legislature15|0
p|termend2|0
p|children|76
p|prior_term5|0
p|3namedata|0
p|majority15|0
p|term_end8|7
p|preceded2|34
p|website|17
p|military_blank2|0
p|3blankname3|0
p|governor14|0
p|constituency3|0
p|state_delegate14|0
p|termlabel12|0
p|majorityleader15|0
p|parliament12|0
p|2namedata15|0
p|module|0
p|vicegovernor13|0
p|president3|7
p|state12|0
p|deputy3|1
p|minority_leader|0
p|leader14|0
p|3blankname7|0
p|governor-general11|0
p|name|313
p|legislature7|0
p|constituency13|0
p|constituency_AM1|0
p|minority_leader2|0
p|monarch7|0
p|state8|1
p|legislature14|0
p|military_data1|0
p|restingplace|19
p|successor14|0
p|4blankname6|0
p|state_house5|0
p|taoiseach9|0
p|governor-general|0
p|4blankname11|0
p|constituency_MP11|0
p|blank5|0
p|vicepresident9|0
p|preceding11|0
p|country7|1
p|signature_alt|5
p|vicegovernor12|0
p|minority_leader7|0
p|alongside8|0
p|majorityleader5|0
p|state_assembly5|0
p|1blankname16|0
p|majorityleader|0
p|ambassador_from8|0
p|district4|2
p|assembly1|0
p|minister_from10|0
p|minister6|0
p|predecessor2|106
p|office2|65
p|preceding14|0
p|appointed6|0
p|majority_leader11|0
p|governor_general5|0
p|governor-general7|0
p|2namedata8|0
p|taoiseach16|0
p|ambassador_from10|0
p|constituency_MP14|0
p|2blankname8|0
p|nominator8|0
p|alongside15|0
p|prior_term12|0
p|governor_general11|0
p|source|0
p|country15|0
p|co-leader1|0
p|nominator13|0
p|4namedata|0
p|state_legislature12|0
p|state_senate2|0
p|majority_leader8|0
p|order6|12
p|primeminister15|0
p|termstart7|0
p|chancellor9|0
p|constituency_AM6|0
p|leader6|1
p|deputy5|0
p|vicepremier8|0
p|president|27
p|jr/sr and state6|0
p|deputy16|0
p|minorityleader9|0
p|lieutenant9|0
p|3namedata10|0
p|term4|0
p|leader3|3
p|vicegovernor7|0
p|minority_floor_leader3|0
p|district9|1
p|succeeded6|9
p|monarch2|8
p|leader9|0
p|majority11|0
p|minority_floor_leader12|0
p|prior_term9|0
p|appointer6|1
p|viceprimeminister5|0
p|termstart13|0
p|3blankname12|0
p|portfolio|0
p|jr/sr and state9|0
p|appointed15|0
p|succeeding16|0
p|succeeding14|0
p|chancellor13|0
p|constituency_AM5|0
p|minority_leader6|0
p|state_assembly13|0
p|parliament|1
p|monarch13|0
p|minorityleader10|0
p|legislature3|0
p|vicepresident13|0
p|taoiseach5|0
p|premier6|0
p|majorityleader10|0
p|monarch3|4
p|preceded9|1
p|termend11|0
p|appointer7|0
p|succeeding2|0
p|premier13|0
p|imagesize|79
p|termstart4|0
p|5namedata13|0
p|order13|0
p|riding2|0
p|minister7|0
p|data1|5
p|state_house9|0
p|minorityleader7|0
p|state_senate11|0
p|assembly5|0
p|5blankname13|0
p|jr/sr and state16|0
p|vicegovernor16|0
p|constituency_AM12|0
p|state_assembly9|0
p|country4|1
p|deputy9|0
p|lieutenant10|0
p|1blankname11|0
p|minister_from14|0
p|2namedata|0
p|term_label15|0
p|2blankname15|0
p|2namedata7|0
p|vicepremier2|0
p|minister16|0
p|5namedata14|0
p|primeminister8|1
p|lieutenant_governor15|0
p|state_house11|0
p|constituency_MP10|0
p|blank2|0
p|majority_leader15|0
p|minister_from3|0
p|constituency14|0
p|2blankname10|0
p|governor_general8|0
p|1namedata10|0
p|majority_floor_leader12|0
p|minority_leader9|0
p|lieutenant15|0
p|4namedata8|0
p|jr/sr11|0
p|office5|12
p|constituency_MP1|0
p|5blankname4|0
p|deputy12|0
p|data3|0
p|termstart10|0
p|state|79
p|order2|83
p|title15|0
p|jr/sr4|0
p|term_start14|0
p|constituency_AM8|0
p|succeeded1|0
p|appointed10|0
p|minority_floor_leader16|0
p|assembly10|0
p|predecessor1|20
p|3blankname16|0
p|governor-general1|0
p|minority_floor_leader7|0
p|primeminister11|0
p|succeeded2|33
p|riding7|0
p|majority_floor_leader7|0
p|1blankname|2
p|succeeded16|0
p|viceprimeminister1|0
p|leader7|0
p|4blankname1|0
p|governor-general10|0
p|state_senate5|0
p|co-leader6|0
p|lieutenant_governor10|0
p|termend8|0
p|1namedata3|0
p|lieutenant_governor5|0
p|death_date|126
p|termlabel11|0
p|3namedata7|0
p|succeeded10|0
p|term_label11|0
p|succeeding11|0
p|minorityleader3|0
p|state_legislature3|0
p|succeeding6|0
p|governor13|0
p|mainwidth|0
p|5namedata4|0
p|chancellor4|0
p|parliament7|0
p|termlabel7|0
p|premier2|0
p|birth_place|266
p|state_house16|0
p|co-leader14|0
p|image_size|5
p|2blankname1|0
p|term_label6|0
p|state_delegate6|0
p|image|0
p|riding12|0
p|successor3|60
p|constituency_MP|0
p|birth_name|20
p|jr/sr14|0
p|5namedata1|0
p|ambassador_from5|1
p|3namedata9|0
p|jr/sr9|0
p|constituency_AM|0
p|3namedata2|0
p|3namedata13|0
p|state6|1
p|successor13|0
p|vicepremier14|0
p|term_start|293
p|1blankname1|0
p|state_senate9|0
p|co-leader9|0
p|state_senate14|0
p|lieutenant2|16
p|jr/sr and state10|0
p|speaker_office|0
p|term_start2|158
p|title5|0
p|majority_floor_leader3|0
p|vicegovernor|0
p|majority_leader2|0
p|appointer15|0
p|nominator5|0
p|taoiseach13|0
p|nominator|2
p|office9|0
p|primeminister1|3
p|majority16|0
p|firstminister12|0
p|riding16|0
p|successor|193
p|appointer12|0
p|succeeding13|0
p|4namedata4|0
p|jr/sr8|0
p|jr/sr and state1|0
p|1namedata|2
p|preceded6|9
p|majority2|0
p|term_start7|13
p|firstminister2|0
p|term_end3|88
p|state_assembly4|0
p|death_place|169
p|native_name_lang|0
p|primeminister12|0
p|4namedata12|0
p|parliament16|0
p|5blankname7|0
p|firstminister7|0
p|termlabel16|0
p|citizenship|3
p|term14|0
p|1blankname6|0
p|majorityleader2|0
p|preceding10|0
p|termend4|0
p|district8|1
p|military_blank1|0
p|minority_floor_leader11|0
p|minority_leader16|0
p|alma_mater|179
p|spouse|180
p|state5|1
p|5namedata|0
p|4blankname2|0
p|leader10|0
p|appointed12|0
p|lieutenant_governor1|0
p|predecessor13|0
p|district1|0
p|4blankname15|0
p|term_label5|0
p|termlabel15|0
p|constituency9|0
p|alongside2|1
p|governor_general10|0
p|president6|1
p|preceding5|0
p|state_senate3|0
p|majorityleader9|0
p|4blankname|0
p|legislature1|0
p|serviceyears|44
p|residence|42
p|deputy6|0
p|succeeding|0
p|minorityleader6|0
p|minister_from5|0
p|viceprimeminister12|0
p|taoiseach6|0
p|assembly|0
p|majorityleader13|0
p|4blankname10|0
p|ambassador_from14|0
p|parents|0
p|district6|2
p|title1|1
p|governor9|0
p|alongside5|1
p|majority_leader4|0
p|assembly2|0
p|ambassador_from2|2
p|successor2|104
p|viceprimeminister9|0
p|2blankname4|0
p|state_legislature16|0
p|viceprimeminister16|0
p|majority12|0
p|state_assembly2|0
p|governor-general2|0
p|governor_general1|0
p|prior_term2|0
p|constituency4|1
p|viceprimeminister4|0
p|order11|0
p|2namedata2|0
p|3blankname6|0
p|preceded1|0
p|2namedata16|0
p|appointed7|0
p|predecessor9|1
p|state_delegate13|0
p|constituency_MP9|0
p|rank|43
p|governor_general13|0
p|2blankname13|0
p|state_assembly10|0
p|state11|0
p|jr/sr and state5|0
p|legislature8|0
p|appointer2|2
p|lieutenant_governor|0
p|predecessor16|0
p|district5|1
p|4namedata11|0
p|5blankname15|0
p|minority_leader1|0
p|vicepresident16|0
p|riding5|0
p|primeminister16|0
p|branch|47
p|co-leader11|0
p|state_house4|0
p|majority_leader13|0
p|prior_term10|0
p|constituency_MP6|0
p|majority_leader10|0
p|vicegovernor4|0
p|governor5|4
p|vicepresident6|0
p|state_house2|0
p|allegiance|16
p|term_end12|0
p|term|14
p|title10|0
p|vicepremier6|0
p|appointed16|0
p|preceded16|0
p|termstart12|0
p|preceding1|0
p|parliament13|0
p|chancellor14|0
p|minister_from11|0
p|2blankname9|0
p|majority8|0
p|governor-general12|0
p|governor10|0
p|title16|0
p|lieutenant_governor6|0
p|taoiseach15|0
p|term_start5|33
p|office|157
p|governor_general|0
p|nominator14|0
p|term_start12|0
p|term_end1|14
p|minister|0
p|state_assembly6|1
p|termend13|0
p|primeminister14|0
p|co-leader16|0
p|state_legislature9|0
p|title8|0
p|minister12|0
p|deputy2|4
p|term7|0
p|height|0
p|deputy15|0
p|ambassador_from|2
p|vicegovernor2|0
p|succeeded12|0
p|taoiseach10|0
p|1blankname9|0
p|3namedata15|0
p|lieutenant8|0
p|monarch1|2
p|termstart14|0
p|minority_floor_leader6|0
p|termend1|0
p|office1|15
p|ambassador_from11|0
p|state_legislature13|0
p|appointed3|0
p|district16|0
p|5blankname|0
p|governor_general4|0
p|minister9|0
p|governor-general6|0
p|order9|3
p|monarch14|0
p|vicegovernor14|0
p|country14|0
p|co-leader2|0
p|assembly14|0
p|vicepresident12|0
p|termlabel9|0
p|term_label14|0
p|president15|0
p|military_blank3|0
p|year|0
p|constituency10|0
p|riding1|0
p|chancellor8|0
p|military_data2|0
p|succeeded7|3
p|leader15|0
p|term1|0
p|signature|79
p|2blankname|0
p|4blankname5|0
p|state_house13|0
p|jr/sr3|1
p|district10|0
p|lieutenant_governor9|0
p|4namedata3|0
p|viceprimeminister|2
p|succeeded15|0
p|3namedata3|0
p|constituency_AM11|0
p|lieutenant_governor13|0
p|minister_from15|0
p|term13|0
p|state_house|0
p|vicepresident2|0
p|chancellor7|0
p|governor_general16|0
p|co-leader8|0
p|majority_floor_leader13|0
p|blank3|0
p|minister_from4|0
p|term_start1|20
p|prior_term15|0
p|5namedata7|0
p|majority_leader1|0
p|governor_general9|0
p|state_house1|0
p|1namedata4|0
p|state_legislature5|0
p|monarch10|0
p|jr/sr10|0
p|preceded13|0
p|1namedata15|0
p|vicepremier10|0
p|country|2
p|office6|5
p|monarch8|0
p|lieutenant_governor2|0
p|vicegovernor8|0
p|co-leader5|0
p|jr/sr and state|1
p|deputy11|0
p|termstart1|0
p|minister4|0
p|leader|0
p|primeminister10|0
p|succeeded3|20
p|taoiseach14|0
p|military_blank4|0
p|majority3|0
p|embed|0
p|assembly9|0
p|state_assembly3|0
p|1namedata9|0
p|constituency11|0
p|1namedata11|0
p|3blankname13|0
p|firstminister8|0
p|3namedata14|0
p|state10|0
p|partner|1
p|2blankname16|0
p|term8|0
p|1blankname2|2
p|vicegovernor10|0
p|district13|0
p|minorityleader11|0
p|state_delegate3|0
p|military_data5|0
p|taoiseach4|0
p|vicegovernor3|0
p|nominator2|1
p|term_end16|0
p|term10|0
p|order5|14
p|termend12|0
p|2namedata1|0
p|premier12|0
p|order12|0
p|legislature15|0
p|succeeding1|0
p|4namedata16|0
p|data2|0
p|leader11|0
p|termlabel8|0
p|governor_general2|0
p|appointer13|0
p|alongside11|0
p|5blankname10|0
p|majority9|0
p|succeeding12|0
p|alongside1|0
p|state_delegate7|0
p|party_election|0
p|taoiseach1|0
p|minority_floor_leader15|0
p|majority_floor_leader|0
p|minorityleader14|0
p|runningmate|0
p|president12|0
p|majorityleader6|0
p|successor11|0
p|succeeded|59
p|firstminister3|0
p|primeminister7|1
p|minister_from6|0
p|succeeding9|0
p|termstart9|0
p|minister1|0
p|3blankname9|0
p|predecessor10|0
p|president2|14
p|termend9|0
p|preceding9|0
p|prior_term11|0
p|state_senate15|0
p|termend16|0
p|legislature11|0
p|majority_floor_leader4|0
p|riding8|0
p|monarch4|1
p|premier7|0
p|lieutenant14|0
p|office12|0
p|term_start15|0
p|parliament6|0
p|chancellor5|0
p|module5|0
p|constituency_AM9|0
p|alongside9|0
p|successor8|5
p|order14|0
p|module2|0
p|majority_floor_leader16|0
p|5blankname8|0
p|2namedata11|0
p|termstart5|0
p|preceded5|11
p|assembly11|0
p|legislature|0
p|term_end4|54
p|jr/sr15|0
p|ambassador_from6|0
p|riding11|0
p|lieutenant|36
p|lieutenant11|0
p|prior_term6|0
p|termlabel1|0
p|premier16|0
p|predecessor5|18
p|pronunciation|0
p|vicepremier13|0
p|constituency_MP5|1
p|state14|0
p|state_senate8|0
p|minority_leader5|0
p|state15|0
p|lieutenant3|7
p|jr/sr and state11|0
p|state_assembly14|0
p|legislature4|0
p|constituency_MP16|0
p|appointer14|0
p|nominator6|0
p|2namedata6|0
p|viceprimeminister15|0
p|birthname|23
p|successor6|8
p|termlabel4|0
p|succeeding5|0
p|primeminister2|7
p|country5|1
p|minorityleader1|0
p|premier1|0
p|majority_leader5|0
p|honorific-prefix|32
p|constituency_MP2|0
p|4namedata7|0
p|order1|4
p|co-leader15|0
p|state_house8|0
p|2blankname6|0
p|preceded7|3
p|term_start8|7
p|state_delegate16|0
p|2namedata13|0
p|jr/sr and state15|0
p|state_legislature10|0
p|1namedata7|0
p|vicepremier11|0
p|succeeded8|1
p|1blankname10|0
p|jr/sr2|4
p|term6|0
p|deputy14|0
p|title4|2
p|vicegovernor1|0
p|term_end5|32
p|1blankname8|0
p|2namedata4|0
p|3blankname10|0
p|minority_floor_leader10|0
p|prior_term7|0
p|appointer4|0
p|viceprimeminister7|0
p|parliament14|0
p|order10|0
p|majority13|0
p|appointed13|0
p|termstart|1
p|minister2|0
p|termlabel14|0
p|governor16|0
p|jr/sr and state7|0
p|3blankname1|0
p|4blankname9|0
p|district12|0
p|3blankname8|0
p|vicegovernor15|0
p|parliament10|0
p|majority7|0
p|governor-general13|0
p|1namedata1|0
p|state_assembly15|0
p|military_data3|0
p|minorityleader2|0
p|minorityleader5|0
p|viceprimeminister11|0
p|parliament5|0
p|deputy1|1
p|otherparty|1
p|taoiseach7|0
p|majorityleader12|0
p|termlabel5|0
p|governor_general14|0
p|president1|3
p|deputy7|0
p|governor8|0
p|honorific-suffix|11
p|firstminister11|0
p|alongside6|1
p|3namedata8|0
p|ambassador_from3|2
p|majority_leader9|0
p|successor1|15
p|state_assembly1|0
p|state4|2
p|preceding2|0
p|appointed8|0
p|state_senate|0
p|office4|18
p|predecessor8|5
p|governor-general9|0
p|term_label4|0
p|prior_term|0
p|term_label9|0
p|constituency|2
p|term_start4|56
p|country13|0
p|1blankname3|0
p|minister_from9|0
p|nominator15|0
p|state_senate4|0
p|majority5|0
p|nominator3|0
p|majority_floor_leader1|0
p|state_legislature8|0
p|termend7|0
p|awards|4
p|term2|4
p|term15|0
p|prior_term14|0
p|jr/sr and state4|0
p|ambassador_from13|0
p|3blankname15|0
p|minority_leader12|0
p|vicegovernor5|0
p|minority_floor_leader|0
p|alongside14|0
p|firstminister|0
p|succeeded11|0
p|constituency_AM4|0
p|education|1
p|minority_leader13|0
p|5blankname5|0
p|termstart15|0
p|constituency5|1
p|succeeded14|0
p|viceprimeminister13|0
p|term_end6|21
p|prior_term3|0
p|4blankname14|0
p|chancellor15|0
p|4namedata1|0
p|monarch15|0
p|2blankname12|0
p|constituency8|0
p|party|175
p|president5|2
p|state_assembly11|0
p|lieutenant_governor3|0
p|date|0
p|premier11|0
p|majorityleader8|0
p|riding|1
p|5blankname16|0
p|term_start11|0
p|vicepresident15|0
p|term_end15|0
p|state_house10|0
p|parliament2|0
p|minister11|0
p|alongside16|0
p|title12|0
p|preceded|68
p|leader16|0
p|minister_from8|0
p|4blankname4|0
p|majority_leader|0
p|5namedata9|0
p|majority_floor_leader15|0
p|termstart2|0
p|alt|23
p|vicepremier|0
p|constituency_AM10|0
p|2blankname3|0
p|state_assembly7|1
p|minister8|0
p|office14|0
p|governor-general5|0
p|1blankname14|0
p|preceding16|0
p|lieutenant12|0
p|governor_general7|0
p|predecessor12|0
p|appointed4|0
p|5namedata12|0
p|office16|0
p|state_senate12|0
p|president16|0
p|state1|0
p|constituency16|0
p|lieutenant4|2
p|5namedata16|0
p|state_delegate2|0
p|majority_floor_leader5|0
p|order|129
p|nominator7|0
p|1namedata12|0
p|2namedata5|0
p|majority_floor_leader10|0
p|lieutenant13|0
p|monarch11|0
p|1namedata14|0
p|majority_leader6|0
p|country6|0
p|title7|0
p|leader4|1
p|term_start16|0
p|title13|0
p|primeminister3|3
p|state_legislature4|0
p|vicegovernor9|0
p|appointer10|0
p|country12|0
p|minority_floor_leader9|0
p|order7|5
p|caption|73
p|election_date|0
p|alongside10|0
p|4namedata2|0
p|minister5|0
p|assembly12|0
p|3namedata16|0
p|taoiseach11|0
p|ambassador_from9|0
p|minority_floor_leader2|0
p|constituency1|0
p|title11|0
p|lieutenant_governor12|0
p|termstart8|0
p|firstminister4|0
p|minority_leader8|0
p|constituency_MP8|0
p|chancellor1|0
p|term_end10|0
p|governor1|1
p|alongside|13
p|firstminister9|0
p|majorityleader1|0
p|blank4|0
p|parliament1|0
p|preceding12|0
p|vicepresident11|0
p|5namedata8|0
p|4namedata14|0
p|term_label13|0
p|majority|0
p|term_end14|0
p|legislature16|0
p|appointer9|0
p|chancellor|0
p|state_house14|0
p|nominator12|0
p|preceded12|0
p|succeeding8|0
p|governor11|0
p|termstart6|0
p|premier4|0
p|4blankname13|0
p|successor9|1
p|chancellor6|0
p|state_house7|0
p|constituency_MP13|0
p|chancellor12|0
p|leader12|0
p|monarch5|1
p|2namedata10|0
p|alongside4|1
p|vicepresident7|0
p|preceding13|0
p|preceding|0
p|jr/sr16|0
p|country9|0
p|nominator9|0
p|vicepremier7|0
p|1blankname13|0
p|legislature5|0
p|deputy4|1
p|nationality|31
p|module3|0
p|primeminister6|2
p|governor_general3|0
p|minister_from12|0
p|term16|0
p|appointed9|0
p|state_senate7|0
p|jr/sr and state12|0
p|state_delegate12|0
p|minister_from1|0
p|term_label1|0
p|appointer3|1
p|legislature12|0
p|country2|2
p|vicepremier3|0
p|order4|27
p|jr/sr13|0
p|2namedata9|0
p|office7|3
p|firstminister15|0
p|4namedata6|0
p|3blankname4|0
p|data5|0
p|jr/sr6|0
p|assembly16|0
p|parliament9|0
p|co-leader4|0
p|deputy10|0
p|military_blank5|0
p|governor-general14|0
p|minority_floor_leader14|0
p|succeeded4|15
p|majority4|0
p|state_assembly16|0
p|president11|0
p|constituency12|0
p|profession|112
p|1namedata8|0
p|viceprimeminister3|0
p|assembly8|0
p|riding9|0
p|3blankname14|0
p|vicepresident1|0
p|succeeded9|1
p|relations|20
p|majority_floor_leader9|0
p|4blankname3|0
p|term_end9|4
p|term12|0
p|jr/sr|78
p|vicegovernor11|0
p|preceding8|0
p|minority_leader4|0
p|taoiseach3|0
p|1namedata5|0
p|premier8|0
p|office13|0
p|succeeding4|0
p|state_legislature1|0
p|smallimage|1
p|riding4|0
p|constituency_AM15|0
p|monarch9|0
p|co-leader12|0
p|state_house3|1
p|4namedata15|0
p|5blankname11|0
p|majorityleader3|0
p|order15|0
p|assembly3|0
p|lieutenant_governor8|0
p|constituency_MP3|0
p|state_delegate4|0
p|minorityleader15|0
p|successor5|18
p|minorityleader16|0
p|district2|12
p|3namedata4|0
p|termend15|0
p|state_legislature|0
p|predecessor4|32
p|vicepremier16|0
p|nominator11|0
p|majority1|0
p|bodyclass|0
p|1blankname7|0
p|ambassador_from4|1
p|majority14|0
p|minority_leader11|0
p|5blankname9|0
p|opponent|0
p|termend3|0
p|governor-general8|0
p|country3|2
p|preceding15|0
p|viceprimeminister6|0
p|riding14|0
p|office3|31
p|majorityleader14|0
p|5blankname6|0
p|jr/sr and state8|0
p|constituency_MP15|0
p|successor7|6
p|2namedata12|0
p|monarch16|0
p|term_start9|4
p|legislature10|0
p|vicepresident14|0
p|minority_leader3|0
p|preceded4|16
p|military_data4|0
p|state13|0
p|4blankname7|0
p|preceding4|0
p|leader2|4
p|term_label3|0
p|alongside13|0
p|vicegovernor6|0
p|4namedata5|0
p|minority_floor_leader13|0
p|governor-general15|0
p|minorityleader12|0
p|country8|0
p|constituency_AM3|0
p|vicepresident8|0
p|majorityleader4|0
p|state3|9
p|term_end7|13
p|preceded14|0
p|district3|9
p|predecessor11|0
p|lieutenant_governor14|0
p|premier15|0
p|minister3|0
p|prior_term16|0
p|5namedata11|0
p|parliament11|0
p|1namedata16|0
p|4blankname8|0
p|term11|0
p|1namedata2|2
p|country10|0
p|state_delegate15|0
p|jr/sr and state14|0
p|preceding7|0
p|unit|20
p|majorityleader7|0
p|vicepremier4|0
p|vicepremier12|0
p|lieutenant16|0
p|office10|0
p|lieutenant6|0
p|preceded11|0
p|3namedata11|0
p|minister14|0
p|4blankname12|0
p|chancellor3|0
p|term5|0
p|viceprimeminister10|0
p|2blankname7|0
p|5namedata5|0
p|co-leader7|0
p|5blankname2|0
p|state_senate16|0
p|majority_floor_leader14|0
p|term3|2
p|title3|2
p|governor7|0
p|state_assembly8|0
p|2blankname2|0
p|majority_floor_leader2|0
p|state_legislature14|0
p|prior_term4|0
p|title|2
p|taoiseach|0
p|restingplacecoordinates|0
p|viceprimeminister14|0
p|governor-general4|0
p|district14|0
p|minority_floor_leader4|0
p|predecessor7|6
p|office15|0
p|governor_general6|0
p|appointed1|0
p|1blankname4|0
p|country16|0
p|2blankname11|0
p|image name|32
p|district11|0
p|primeminister9|0
p|president13|0
p|legislature6|0
p|religion|146
p|4namedata10|0
p|order3|46
p|premier10|0
p|state_house6|0
p|preceded8|1
p|deputy13|0
p|jr/sr and state3|0
p|governor_general15|0
p|primeminister4|2
p|resting_place_coordinates|0
p|jr/sr1|0
p|state_delegate10|0
p|state_delegate9|0
p|governor|5
p|leader8|0
p|incumbent|0
p|3namedata5|0
p|minister_from16|0
p|district|4
p|assembly6|0
p|minority_leader14|0
p|minister_from13|0
p|occupation|63
p|firstminister1|0
p|ambassador_from7|1
p|succeeded13|0
p|appointer5|0
p|succeeding15|0
p|majority_leader12|0
p|governor15|0
p|termlabel13|0
p|3blankname2|0
p|chancellor16|0
p|president8|0
p|term_label|0
p|constituency7|1
p|2namedata14|0
p|term_label8|0
p|minister_from|0
p|majority6|0
p|known_for|0
p|termend14|0
p|state_legislature11|0
p|state_senate1|0
p|state9|1
p|co-leader|0
p|premier9|0
p|termend6|0
p|minister_from7|0
p|minister10|0
p|successor15|0
p|parliament3|0
p|prior_term13|0
p|ambassador_from12|0
p|taoiseach8|0
p|order16|0
p|co-leader3|0
p|appointed11|0
p|3blankname11|0
p|governor_general12|0
p|succeeded5|11
p|assembly7|0
p|termstart3|0
p|assembly13|0
p|minority_floor_leader8|0
p|term_end2|152
p|alongside7|1
p|appointed5|0
p|termstart16|0
p|cabinet|1
p|constituency6|1
p|nominator10|0
p|predecessor3|60
p|prior_term8|0
p|constituency_MP7|0
p|appointer16|0
p|state_senate6|0
p|nominator4|0
p|5blankname1|0
p|vicepremier9|0
p|constituency15|0
p|state_assembly12|0
p|leader13|0
p|lieutenant1|2
p|jr/sr and state13|0
p|4namedata13|0
p|term_end|266
p|3namedata6|0
p|legislature2|0
p|term_label16|0
p|successor4|33
p|termlabel2|0
p|3blankname|0
p|majority_leader7|0
p|taoiseach12|0
p|4namedata9|0
p|succeeding7|0
p|termend10|0
p|width|2
p|firstminister13|0
p|chancellor11|0
p|premier3|1
p|data4|0
p|leader5|1
p|riding3|0
p|termstart11|0
p|deputy|4
p|commands|13
p|termend|1
p|state_senate10|0
p|state_delegate5|0
p|assembly15|0
p|battles|47
p|appointer11|0
p|title9|0
p|birth_date|184
p|5blankname12|0
p|appointer|34
p|lieutenant_governor7|0
p|appointer8|0
p|minister15|0
p|successor16|0
p|appointed14|0
p|firstminister5|0
p|lieutenant5|0
p|alongside3|1
p|3namedata1|0
p|primeminister5|3
p|president9|0
p|term_end11|0
p|blank1|5
p|majority_leader16|0
p|constituency_AM2|0
p|state_delegate8|0
p|majority_floor_leader11|0
p|lieutenant_governor4|0
p|governor6|1
p|state_senate13|0
p|term_start3|91
p|majority_leader3|0
p|legislature13|0
p|majorityleader16|0
p|majority_floor_leader6|0
p|premier5|0
p|majorityleader11|0
p|parliament8|0
p|term_start13|0
p|firstminister16|0
p|constituency_MP12|0
p|constituency_AM7|0
p|president4|4
p|riding15|0
p|monarch6|1
p|minorityleader8|0
p|candidate|0
p|5blankname3|0
p|ambassador_from16|0
p|constituency_MP4|1
p|minorityleader|0
p|term9|0
p|firstminister10|0
p|majority10|0
p|president10|0
p|deputy8|0
p|1blankname15|0
